entry_time,exit_time,side,entry_price,exit_price,sl,tp,result,pnl,equity,scaled_out
2025-05-13 08:30:00,2025-05-13 10:15:00,short,1.11141,1.11075,1.1119664285714284,1.1083774500000003,be_trail,6.6000000000010495,1006.600000000001,True
2025-05-13 11:00:00,2025-05-13 15:30:00,short,1.11162,1.11141,1.112129,1.1067141,be_trail,2.100000000000435,1008.7000000000015,False
2025-05-14 19:00:00,2025-05-14 19:30:00,long,1.12059,1.12019,1.118589,1.1265929999999997,be_trail,-3.9999999999995595,1004.700000000002,False
2025-05-14 21:00:00,2025-05-14 22:00:00,long,1.119,1.11781,1.1170795,1.1247615,be_trail,-11.900000000000244,992.8000000000017,False
2025-05-15 05:00:00,2025-05-15 09:15:00,short,1.11936,1.1196599999999999,1.1199804999999998,1.1163101999999998,be_trail,-2.9999999999996696,989.800000000002,False
2025-05-15 10:30:00,2025-05-15 15:30:00,short,1.12117,1.1195,1.1200922142857141,1.1163399999999997,be_trail,16.700000000000603,1006.5000000000026,True
2025-05-15 18:00:00,2025-05-16 00:00:00,long,1.11872,1.11901,1.1175585357142857,1.1256855499999998,time,2.900000000001235,1009.4000000000038,False
2025-05-16 02:30:00,2025-05-16 03:00:00,short,1.1192,1.11926,1.119851475,1.117245575,be_trail,-0.5999999999994898,1008.8000000000044,False
2025-05-16 04:30:00,2025-05-16 04:45:00,short,1.1199,1.12073,1.12081195,1.1171641499999996,be_trail,-8.300000000001084,1000.5000000000033,False
2025-05-16 05:00:00,2025-05-16 08:00:00,short,1.12037,1.12041,1.1209816428571429,1.1174029999999997,be_trail,-0.3999999999981796,1000.1000000000051,False
2025-05-16 08:30:00,2025-05-16 08:45:00,short,1.12073,1.12146,1.1216983,1.1178251,be_trail,-7.299999999998974,992.8000000000061,False
2025-05-16 09:45:00,2025-05-16 14:00:00,short,1.12152,1.12006,1.1206755,1.1181666,be_trail,14.600000000000168,1007.4000000000063,True
2025-05-19 05:15:00,2025-05-19 10:15:00,long,1.11816,1.12163,1.1211547857142856,1.1225139000000002,tp,34.699999999998624,1042.100000000005,True
2025-05-19 23:30:00,2025-05-20 04:00:00,short,1.12403,1.12286,1.1229447142857143,1.1214908000000003,be_trail,11.700000000001154,1053.800000000006,True
2025-05-20 09:30:00,2025-05-20 10:00:00,short,1.12539,1.1258,1.12657565,1.1218330499999998,be_trail,-4.100000000000215,1049.700000000006,False
2025-05-20 11:15:00,2025-05-20 16:45:00,short,1.12639,1.12351,1.1243865714285712,1.1217842499999997,be_trail,28.799999999999937,1078.5000000000057,True
2025-05-20 17:45:00,2025-05-20 20:30:00,short,1.12578,1.1267099999999999,1.1268589285714286,1.1204739000000001,be_trail,-9.299999999998754,1069.200000000007,False
2025-05-20 21:45:00,2025-05-20 23:45:00,short,1.12744,1.12834,1.12860955,1.12393135,be_trail,-8.999999999999009,1060.200000000008,False
2025-05-21 22:15:00,2025-05-21 22:45:00,long,1.13378,1.13294,1.1321861,1.1385617000000001,be_trail,-8.399999999999519,1051.8000000000086,False
2025-05-21 23:30:00,2025-05-22 01:15:00,long,1.13285,1.13221,1.1318972142857144,1.1374557499999995,be_trail,-6.399999999999739,1045.4000000000087,False
2025-05-22 02:15:00,2025-05-22 03:30:00,long,1.13198,1.13355,1.133002785714286,1.1345778499999997,be_trail,15.700000000000713,1061.1000000000095,True
2025-05-22 03:30:00,2025-05-22 04:15:00,short,1.13355,1.13294,1.1340585714285711,1.1304933000000006,be_trail,6.099999999999994,1067.2000000000094,True
2025-05-22 06:00:00,2025-05-22 09:00:00,short,1.13389,1.13341,1.1341297857142856,1.1295085000000005,be_trail,4.8000000000003595,1072.0000000000098,True
2025-05-22 11:00:00,2025-05-22 11:45:00,long,1.13214,1.13125,1.13025975,1.1377807499999997,be_trail,-8.899999999998354,1063.1000000000115,False
2025-05-22 12:45:00,2025-05-22 15:30:00,long,1.13029,1.13105,1.129629357142857,1.13699335,be_trail,7.600000000000939,1070.7000000000123,True
2025-05-23 02:30:00,2025-05-23 03:15:00,short,1.1284,1.12873,1.1288695,1.1268992500000001,be_trail,-3.2999999999994145,1067.400000000013,False
2025-05-23 21:00:00,2025-05-26 01:00:00,short,1.13607,1.13689,1.137119357142857,1.13171265,be_trail,-8.20000000000043,1059.2000000000126,False
2025-05-26 02:45:00,2025-05-26 03:15:00,short,1.13735,1.1378,1.1385644,1.1337068000000006,be_trail,-4.499999999998394,1054.7000000000141,False
2025-05-27 02:00:00,2025-05-27 03:00:00,short,1.13904,1.13895,1.1394377857142857,1.13763585,be_trail,0.9000000000014552,1055.6000000000156,False
2025-05-27 17:00:00,2025-05-27 23:00:00,short,1.13584,1.13316,1.1338596428571428,1.1315585499999998,time,26.800000000000157,1082.4000000000158,True
2025-05-28 05:30:00,2025-05-28 05:45:00,long,1.1323699999999999,1.1311499999999999,1.130950325,1.1366290249999997,be_trail,-12.199999999999989,1070.2000000000157,False
2025-05-30 10:45:00,2025-05-30 11:45:00,long,1.13381,1.13416,1.13243,1.1379499999999998,be_trail,3.5000000000007248,1073.7000000000164,False
2025-05-30 12:15:00,2025-05-30 16:15:00,long,1.13309,1.13433,1.1337472857142858,1.1382857,be_trail,12.400000000001299,1086.1000000000179,True
2025-05-30 17:15:00,2025-05-30 23:15:00,long,1.13313,1.13525,1.1345578571428572,1.1397850500000004,time,21.200000000001218,1107.300000000019,True
2025-06-02 05:00:00,2025-06-02 08:15:00,short,1.13702,1.13703,1.1371866428571427,1.1332733,be_trail,-0.10000000000065512,1107.2000000000185,False
2025-06-02 22:15:00,2025-06-03 02:00:00,short,1.1437599999999999,1.14458,1.144882142857143,1.13998225,be_trail,-8.20000000000043,1099.000000000018,False
2025-06-03 04:45:00,2025-06-03 05:00:00,long,1.14354,1.1428,1.14261655,1.1463103499999998,be_trail,-7.399999999999629,1091.6000000000183,False
2025-06-03 10:15:00,2025-06-03 14:15:00,short,1.14266,1.1394499999999999,1.1404437142857142,1.1389236500000004,tp,32.10000000000157,1123.7000000000198,True
2025-06-04 05:00:00,2025-06-04 09:30:00,short,1.13858,1.13736,1.1376187857142857,1.1355647,be_trail,12.199999999999989,1135.9000000000199,True
2025-06-04 12:15:00,2025-06-04 15:15:00,short,1.13923,1.13816,1.1390295714285714,1.1353384,be_trail,10.699999999999044,1146.600000000019,True
2025-06-04 23:15:00,2025-06-05 02:30:00,long,1.14156,1.14268,1.1420826785714284,1.1439956999999998,be_trail,11.200000000000099,1157.800000000019,True
2025-06-05 02:45:00,2025-06-05 03:15:00,short,1.14207,1.14269,1.14276,1.1399999999999997,be_trail,-6.200000000000649,1151.6000000000183,False
2025-06-05 04:30:00,2025-06-05 10:00:00,short,1.14249,1.14094,1.1418209999999998,1.1395747500000002,be_trail,15.499999999999403,1167.1000000000179,True
2025-06-05 10:45:00,2025-06-05 13:00:00,short,1.14185,1.14194,1.1426022857142857,1.1383896500000004,be_trail,-0.8999999999992347,1166.2000000000185,False
2025-06-05 14:00:00,2025-06-05 15:15:00,short,1.14242,1.14252,1.1434960714285713,1.1390251999999996,be_trail,-0.9999999999998899,1165.2000000000187,False
2025-06-05 16:00:00,2025-06-05 16:15:00,short,1.14297,1.1461299999999999,1.14502275,1.13681175,be_trail,-31.599999999998296,1133.6000000000204,False
2025-06-06 01:00:00,2025-06-06 02:45:00,short,1.14445,1.1451099999999999,1.145411975,1.1415640749999998,be_trail,-6.599999999998829,1127.0000000000216,False
2025-06-06 03:30:00,2025-06-06 05:15:00,short,1.1452499999999999,1.14385,1.1445291428571427,1.14345255,tp,13.999999999998458,1141.00000000002,True
2025-06-06 09:00:00,2025-06-06 09:15:00,long,1.14365,1.14339,1.14300945,1.14557165,be_trail,-2.60000000000149,1138.4000000000185,False
2025-06-06 09:45:00,2025-06-06 10:00:00,long,1.1434,1.14356,1.1425996,1.1458011999999997,be_trail,1.5999999999993797,1140.000000000018,False
2025-06-06 10:45:00,2025-06-06 11:45:00,long,1.14295,1.14245,1.14192995,1.1460101499999997,be_trail,-4.999999999999449,1135.0000000000184,False
2025-06-06 12:45:00,2025-06-06 15:00:00,long,1.14207,1.1418,1.1415375,1.1455027500000001,be_trail,-2.6999999999999247,1132.3000000000184,False
2025-06-09 02:45:00,2025-06-09 04:00:00,short,1.14047,1.1394799999999998,1.1403407857142855,1.1384900000000004,be_trail,9.900000000002684,1142.2000000000212,True
2025-06-09 10:15:00,2025-06-09 11:30:00,short,1.14221,1.14288,1.14303915,1.1397225500000001,be_trail,-6.699999999999484,1135.5000000000216,False
2025-06-09 12:00:00,2025-06-09 16:00:00,short,1.14285,1.14011,1.1411729285714285,1.1392827,tp,27.399999999999647,1162.9000000000212,True
2025-06-09 19:15:00,2025-06-09 21:15:00,short,1.14161,1.14244,1.14285085,1.1378874499999998,be_trail,-8.299999999998864,1154.6000000000224,False
2025-06-10 00:00:00,2025-06-10 03:00:00,long,1.14235,1.14265,1.1426827142857143,1.1443579,be_trail,2.9999999999996696,1157.6000000000222,False
2025-06-10 09:30:00,2025-06-10 10:00:00,short,1.14073,1.13951,1.1396412142857142,1.1372420500000002,be_trail,12.199999999999989,1169.800000000022,True
2025-06-10 10:30:00,2025-06-10 16:00:00,long,1.1392099999999998,1.14322,1.1425192857142858,1.1443399999999995,tp,40.10000000000069,1209.9000000000228,True
2025-06-10 23:00:00,2025-06-11 02:00:00,short,1.1426,1.14295,1.1434094999999997,1.13924,be_trail,-3.4999999999985043,1206.4000000000242,False
2025-06-11 02:30:00,2025-06-11 02:45:00,short,1.14313,1.1438899999999999,1.143906825,1.140799525,be_trail,-7.599999999998719,1198.8000000000256,False
2025-06-11 05:45:00,2025-06-11 09:00:00,long,1.14175,1.14223,1.1414908571428573,1.1452551999999996,be_trail,4.8000000000003595,1203.6000000000258,True
2025-06-11 10:30:00,2025-06-11 12:30:00,long,1.14132,1.1441,1.1423764285714284,1.14443535,tp,27.800000000000047,1231.400000000026,True
2025-06-12 10:30:00,2025-06-12 10:45:00,long,1.15144,1.15089,1.1509671428571429,1.15523845,be_trail,-5.5000000000005045,1225.9000000000256,False
2025-06-13 14:45:00,2025-06-13 18:30:00,long,1.15085,1.15637,1.1541135714285713,1.1568461000000003,tp,55.19999999999969,1281.1000000000251,True
2025-06-16 01:30:00,2025-06-16 06:15:00,long,1.1533799999999998,1.15293,1.1524726071428573,1.1576286749999993,be_trail,-4.499999999998394,1276.6000000000267,False
2025-06-16 15:45:00,2025-06-16 17:00:00,long,1.15743,1.16015,1.1590002857142856,1.1612836500000001,tp,27.200000000000557,1303.8000000000272,True
2025-06-16 17:45:00,2025-06-17 00:00:00,short,1.15956,1.1568800000000001,1.1569986785714284,1.15417455,be_trail,26.799999999997937,1330.6000000000254,True
2025-06-17 11:00:00,2025-06-17 14:45:00,long,1.1558599999999999,1.15659,1.1559181428571428,1.1597239999999998,be_trail,7.300000000001194,1337.9000000000265,True
2025-06-17 14:45:00,2025-06-17 15:30:00,short,1.15659,1.1569,1.1577020500000001,1.1532538499999996,be_trail,-3.1000000000003247,1334.800000000026,False
2025-06-17 18:45:00,2025-06-17 19:45:00,long,1.15333,1.15208,1.151288,1.1599678,be_trail,-12.499999999999734,1322.3000000000266,False
2025-06-18 08:15:00,2025-06-18 09:00:00,short,1.15016,1.15051,1.15085805,1.14806585,be_trail,-3.4999999999985043,1318.800000000028,False
2025-06-18 09:00:00,2025-06-18 09:15:00,short,1.15045,1.15088,1.15120785,1.1481764499999998,be_trail,-4.299999999999304,1314.5000000000286,False
2025-06-18 14:15:00,2025-06-18 16:15:00,long,1.15001,1.15054,1.1498125714285714,1.1537221999999998,be_trail,5.299999999999194,1319.800000000028,True
2025-06-18 19:00:00,2025-06-18 21:00:00,short,1.15206,1.14991,1.1512913571428571,1.1460328499999999,be_trail,21.500000000000963,1341.3000000000288,True
2025-06-19 15:00:00,2025-06-19 20:30:00,short,1.14811,1.14634,1.1472369285714286,1.1443702,be_trail,17.700000000000493,1359.0000000000293,True
2025-06-20 13:30:00,2025-06-20 17:45:00,short,1.15261,1.15004,1.151826,1.1493118,be_trail,25.699999999999612,1384.700000000029,True
2025-06-20 20:45:00,2025-06-23 00:00:00,short,1.15344,1.14591,1.149234357142857,1.14905505,tp,75.30000000000037,1460.000000000029,True
2025-06-23 00:00:00,2025-06-23 02:30:00,long,1.14591,1.14985,1.147925642857143,1.15059855,tp,39.400000000000546,1499.4000000000296,True
2025-06-23 09:15:00,2025-06-23 12:00:00,short,1.15075,1.14825,1.1488621428571428,1.1464299999999996,tp,24.999999999999467,1524.4000000000292,True
2025-06-24 12:00:00,2025-06-24 16:00:00,long,1.15932,1.16008,1.1593693571428572,1.1653023000000002,be_trail,7.600000000000939,1532.00000000003,True
2025-06-24 17:00:00,2025-06-24 17:15:00,long,1.15927,1.16071,1.1610969999999998,1.1638861,be_trail,14.399999999998858,1546.400000000029,False
2025-06-24 18:00:00,2025-06-25 00:00:00,short,1.16168,1.16165,1.1618944285714286,1.1552905999999998,time,0.2999999999997449,1546.7000000000287,False
2025-06-25 00:15:00,2025-06-25 06:15:00,long,1.16126,1.16195,1.1617672142857143,1.1637233,time,6.900000000000794,1553.6000000000295,True
2025-06-25 13:00:00,2025-06-25 15:15:00,long,1.16015,1.16016,1.1596464285714283,1.1642279000000002,be_trail,0.10000000000065512,1553.7000000000303,False
2025-06-25 16:15:00,2025-06-25 19:00:00,long,1.1598,1.16197,1.1613451428571429,1.1632638,tp,21.700000000000053,1575.40000000003,True
2025-06-26 09:30:00,2025-06-26 11:00:00,long,1.16784,1.17104,1.171148642857143,1.1714832000000002,be_trail,32.00000000000092,1607.400000000031,False
2025-06-26 15:30:00,2025-06-26 18:00:00,long,1.17093,1.17085,1.169583357142857,1.1761498499999998,be_trail,-0.8000000000008001,1606.6000000000304,False
2025-06-27 05:30:00,2025-06-27 09:15:00,short,1.16986,1.16898,1.1699276428571428,1.1662754500000003,be_trail,8.799999999999919,1615.4000000000303,True
2025-06-27 10:30:00,2025-06-27 11:15:00,short,1.17124,1.17222,1.17268,1.1669200000000004,be_trail,-9.799999999999809,1605.6000000000304,False
2025-06-27 16:30:00,2025-06-27 22:30:00,short,1.1724,1.1707299999999998,1.1712492857142855,1.166328,time,16.700000000002824,1622.3000000000334,True
2025-06-30 02:30:00,2025-06-30 04:30:00,short,1.17329,1.1728399999999999,1.1730235714285715,1.1703195499999999,be_trail,4.500000000000615,1626.8000000000338,True
2025-06-30 07:15:00,2025-06-30 08:45:00,long,1.17158,1.17327,1.1724295714285713,1.1750024,be_trail,16.899999999999693,1643.7000000000335,True
2025-06-30 08:45:00,2025-06-30 09:30:00,short,1.17327,1.1729699999999998,1.1740112857142857,1.1701339499999999,be_trail,3.00000000000189,1646.7000000000353,False
2025-06-30 10:15:00,2025-06-30 16:15:00,short,1.17383,1.17183,1.1726997142857143,1.1694071000000001,time,20.000000000000018,1666.7000000000353,True
2025-06-30 16:15:00,2025-06-30 17:45:00,long,1.17183,1.17472,1.1730637857142856,1.1749936499999996,be_trail,28.900000000000592,1695.6000000000358,True
2025-07-01 09:30:00,2025-07-01 10:00:00,long,1.17827,1.17795,1.17734195,1.1810541499999998,be_trail,-3.1999999999987594,1692.4000000000372,False
2025-07-01 10:15:00,2025-07-01 16:15:00,long,1.17848,1.18011,1.1799209285714285,1.1837299999999997,time,16.300000000000203,1708.7000000000373,True
2025-07-01 22:30:00,2025-07-01 23:00:00,short,1.17841,1.17917,1.1794335,1.1753394999999998,be_trail,-7.600000000000939,1701.1000000000363,False
2025-07-02 04:15:00,2025-07-02 04:45:00,short,1.18067,1.18096,1.1804202142857143,1.1786345,be_trail,-2.8999999999990145,1698.2000000000373,False
2025-07-02 05:30:00,2025-07-02 08:00:00,long,1.17988,1.17963,1.1791110714285715,1.1825434000000004,be_trail,-2.500000000000835,1695.7000000000367,False
2025-07-02 09:15:00,2025-07-02 09:30:00,long,1.17922,1.17863,1.1784414499999998,1.1815556500000004,be_trail,-5.899999999998684,1689.800000000038,False
2025-07-03 05:45:00,2025-07-03 06:30:00,long,1.17993,1.17949,1.17919515,1.1821345499999998,be_trail,-4.3999999999999595,1685.4000000000378,False
2025-07-03 10:15:00,2025-07-03 10:30:00,short,1.17982,1.18081,1.1806825,1.1772325000000001,be_trail,-9.899999999998244,1675.5000000000396,False
2025-07-03 11:00:00,2025-07-03 15:30:00,short,1.18014,1.17891,1.1756559285714285,1.1772006000000004,be_trail,12.300000000000644,1687.8000000000402,False
2025-07-03 15:30:00,2025-07-03 15:45:00,long,1.17891,1.1735,1.17714245,1.1842126499999994,be_trail,-54.09999999999915,1633.7000000000412,False
2025-07-04 11:45:00,2025-07-04 14:45:00,long,1.17759,1.17737,1.1769375000000002,1.1809399499999997,be_trail,-2.1999999999988695,1631.5000000000423,False
2025-07-07 03:30:00,2025-07-07 09:30:00,short,1.17828,1.1762,1.1763999285714284,1.17585,time,20.800000000000818,1652.300000000043,True
2025-07-07 18:00:00,2025-07-07 19:45:00,short,1.1739,1.17102,1.1715045,1.17023955,tp,28.799999999999937,1681.100000000043,True
2025-07-08 09:15:00,2025-07-08 10:00:00,long,1.174,1.1742,1.1742404999999998,1.17654955,be_trail,1.9999999999997797,1683.1000000000427,False
2025-07-09 04:30:00,2025-07-09 05:30:00,long,1.17219,1.17195,1.1714775750000002,1.1743272749999998,be_trail,-2.4000000000001798,1680.7000000000426,False
2025-07-09 10:15:00,2025-07-09 14:45:00,short,1.1722,1.17054,1.1705751428571427,1.1693209749999998,be_trail,16.599999999999948,1697.3000000000425,True
2025-07-09 15:15:00,2025-07-09 21:00:00,long,1.1702299999999999,1.17097,1.1706507142857143,1.17407675,be_trail,7.4000000000018495,1704.7000000000444,True
2025-07-09 23:00:00,2025-07-10 00:45:00,short,1.17191,1.1723000000000001,1.172526357142857,1.1693569999999995,be_trail,-3.900000000001125,1700.8000000000432,False
2025-07-10 07:45:00,2025-07-10 09:30:00,long,1.17359,1.174,1.1732757857142857,1.1753391499999997,be_trail,4.100000000000215,1704.9000000000433,True
2025-07-10 10:00:00,2025-07-10 14:00:00,long,1.17335,1.17285,1.1725841,1.1756476999999999,be_trail,-4.999999999999449,1699.900000000044,False
2025-07-11 11:00:00,2025-07-11 13:00:00,short,1.1689,1.16957,1.1696864999999999,1.1654396500000004,be_trail,-6.699999999999484,1693.2000000000444,False
2025-07-11 13:15:00,2025-07-11 15:30:00,short,1.16943,1.1689699999999998,1.1699892142857142,1.1659385999999998,be_trail,4.60000000000127,1697.8000000000457,False
2025-07-11 19:00:00,2025-07-11 23:45:00,short,1.16964,1.1687699999999999,1.1691218571428572,1.1649859500000002,be_trail,8.700000000001484,1706.5000000000473,True
2025-07-11 23:45:00,2025-07-14 00:00:00,long,1.1687699999999999,1.16704,1.1679,1.1713799999999996,be_trail,-17.299999999997873,1689.2000000000494,False
2025-07-14 01:15:00,2025-07-14 05:15:00,long,1.16713,1.1689,1.1682046428571429,1.1711941000000001,be_trail,17.700000000000493,1706.9000000000499,True
2025-07-14 09:45:00,2025-07-14 13:00:00,long,1.16648,1.16913,1.1681454999999998,1.1695332499999997,tp,26.500000000000412,1733.4000000000503,True
2025-07-15 02:45:00,2025-07-15 03:00:00,long,1.1664999999999999,1.16655,1.1665938571428571,1.1678489499999998,be_trail,0.5000000000010552,1733.9000000000515,False
2025-07-15 04:00:00,2025-07-15 06:00:00,short,1.1672500000000001,1.16754,1.1677232142857144,1.16541805,be_trail,-2.8999999999990145,1731.0000000000523,False
2025-07-15 07:30:00,2025-07-15 08:15:00,short,1.1676199999999999,1.16815,1.1682525,1.1657224999999998,be_trail,-5.300000000001415,1725.7000000000507,False
2025-07-15 09:30:00,2025-07-15 10:15:00,short,1.16817,1.1676,1.1684164999999997,1.1660700000000002,be_trail,5.699999999999594,1731.4000000000506,True
2025-07-15 15:45:00,2025-07-15 16:30:00,long,1.1670399999999999,1.1667399999999999,1.1657267,1.1709798999999994,be_trail,-2.9999999999996696,1728.4000000000508,False
2025-07-16 02:15:00,2025-07-16 02:30:00,short,1.16039,1.1605699999999999,1.160786175,1.1592014750000004,be_trail,-1.7999999999984695,1726.6000000000522,False
2025-07-16 04:00:00,2025-07-16 04:15:00,short,1.16079,1.16125,1.16141,1.1589299999999998,be_trail,-4.599999999999049,1722.0000000000532,False
2025-07-16 05:15:00,2025-07-16 07:45:00,short,1.16113,1.16146,1.161796425,1.1591307250000003,be_trail,-3.2999999999994145,1718.700000000054,False
2025-07-16 10:15:00,2025-07-16 11:45:00,short,1.16246,1.16248,1.162591857142857,1.1603313499999999,be_trail,-0.1999999999990898,1718.5000000000548,False
2025-07-16 13:45:00,2025-07-16 14:45:00,long,1.16169,1.16106,1.1608090999999998,1.1643327,be_trail,-6.299999999999084,1712.2000000000558,False
2025-07-16 15:45:00,2025-07-16 16:00:00,long,1.1611099999999999,1.15987,1.15944,1.1661199999999994,be_trail,-12.399999999999078,1699.8000000000566,False
2025-07-17 04:45:00,2025-07-17 08:45:00,long,1.1622999999999999,1.16232,1.1617423214285714,1.1651199999999997,be_trail,0.20000000000131024,1700.000000000058,False
2025-07-17 19:00:00,2025-07-17 22:15:00,short,1.15966,1.15926,1.1597125000000001,1.15511635,be_trail,3.9999999999995595,1704.0000000000575,True
2025-07-21 01:15:00,2025-07-21 03:00:00,short,1.16308,1.16304,1.1635330357142855,1.160742625,be_trail,0.3999999999981796,1704.4000000000556,False
2025-07-21 04:15:00,2025-07-21 05:00:00,long,1.1625299999999998,1.16174,1.1615277749999997,1.1655366750000002,be_trail,-7.899999999998464,1696.5000000000573,False
2025-07-21 05:15:00,2025-07-21 11:15:00,long,1.16218,1.16392,1.1634012857142857,1.1650504,time,17.400000000000748,1713.9000000000578,True
2025-07-21 12:00:00,2025-07-21 14:00:00,short,1.16425,1.16462,1.1651412142857143,1.1609690499999998,be_trail,-3.6999999999998145,1710.200000000058,False
2025-07-22 03:30:00,2025-07-22 04:30:00,long,1.16895,1.16867,1.16837,1.17069,be_trail,-2.7999999999983594,1707.4000000000597,False
2025-07-22 05:00:00,2025-07-22 08:45:00,long,1.16889,1.16868,1.168428214285714,1.17126705,be_trail,-2.100000000000435,1705.3000000000593,False
2025-07-22 16:30:00,2025-07-22 18:00:00,long,1.16893,1.17224,1.1709766428571429,1.1729872000000001,tp,33.09999999999924,1738.4000000000585,True
2025-07-23 03:30:00,2025-07-23 04:30:00,long,1.17436,1.17393,1.17368925,1.1771500000000004,be_trail,-4.300000000001525,1734.100000000057,False
2025-07-23 05:00:00,2025-07-23 07:15:00,long,1.17378,1.1737,1.1732287142857143,1.1772231,be_trail,-0.8000000000008001,1733.3000000000561,False
2025-07-23 10:30:00,2025-07-23 16:30:00,short,1.17445,1.1723,1.1731319285714286,1.1712001000000003,time,21.500000000000963,1754.800000000057,True
2025-07-23 18:30:00,2025-07-23 18:45:00,short,1.17338,1.17257,1.17494055,1.16869835,be_trail,8.100000000001994,1762.9000000000592,False
2025-07-24 02:45:00,2025-07-24 04:00:00,short,1.1776200000000001,1.1767699999999999,1.1772094642857143,1.1759019000000002,be_trail,8.500000000002395,1771.4000000000615,True
2025-07-24 10:15:00,2025-07-24 12:00:00,long,1.1769399999999999,1.17582,1.1755200000000001,1.1811999999999991,be_trail,-11.199999999997878,1760.2000000000635,False
2025-07-25 04:00:00,2025-07-25 08:45:00,short,1.17546,1.17455,1.1748738571428572,1.1730726000000002,be_trail,9.099999999999664,1769.3000000000634,True
2025-07-25 10:00:00,2025-07-25 10:15:00,short,1.17481,1.17563,1.17594,1.1714199999999997,be_trail,-8.20000000000043,1761.100000000063,False
2025-07-25 10:30:00,2025-07-25 14:15:00,short,1.17526,1.1722599999999999,1.172844357142857,1.1717030499999999,tp,30.000000000001137,1791.100000000064,True
2025-07-25 21:45:00,2025-07-28 00:00:00,short,1.17392,1.17576,1.1748126428571428,1.1711565500000003,be_trail,-18.399999999998418,1772.7000000000658,False
2025-07-28 05:30:00,2025-07-28 08:00:00,long,1.1751399999999999,1.17474,1.1744735000000002,1.178512375,be_trail,-3.9999999999995595,1768.7000000000662,False
2025-07-28 08:00:00,2025-07-28 09:00:00,long,1.1747999999999998,1.17407,1.17398235,1.1772529499999995,be_trail,-7.299999999998974,1761.4000000000672,False
2025-08-01 00:00:00,2025-08-01 02:15:00,long,1.1417,1.14182,1.1411899642857142,1.14496025,be_trail,1.2000000000012,1762.6000000000683,False
2025-08-01 04:00:00,2025-08-01 06:00:00,short,1.1424400000000001,1.14119,1.1422679285714286,1.1393850250000002,be_trail,12.500000000001954,1775.1000000000704,True
